Kernel Name,Block Size,Grid Size,metric,Value
prefetch_kernel_load_64_prefetch_0(const float *, float *),(16, 1, 1),(1, 1, 1),gpu__time_duration.sum,731.168000
prefetch_kernel_load_64_prefetch_64(const float *, float *),(16, 1, 1),(1, 1, 1),gpu__time_duration.sum,536.448000
prefetch_kernel_load_64_prefetch_128(const float *, float *),(16, 1, 1),(1, 1, 1),gpu__time_duration.sum,284.544000
prefetch_kernel_load_64_prefetch_256(const float *, float *),(16, 1, 1),(1, 1, 1),gpu__time_duration.sum,735.360000
prefetch_kernel_load_64_prefetch_0(const float *, float *),(16, 1, 1),(1, 1, 1),dram__bytes_read.sum,512.000000
prefetch_kernel_load_64_prefetch_64(const float *, float *),(16, 1, 1),(1, 1, 1),dram__bytes_read.sum,640.000000
prefetch_kernel_load_64_prefetch_128(const float *, float *),(16, 1, 1),(1, 1, 1),dram__bytes_read.sum,512.000000
prefetch_kernel_load_64_prefetch_256(const float *, float *),(16, 1, 1),(1, 1, 1),dram__bytes_read.sum,640.000000
prefetch_kernel_load_64_prefetch_0(const float *, float *),(16, 1, 1),(1, 1, 1),dram__bytes_write.sum,0.000000
prefetch_kernel_load_64_prefetch_64(const float *, float *),(16, 1, 1),(1, 1, 1),dram__bytes_write.sum,0.000000
prefetch_kernel_load_64_prefetch_128(const float *, float *),(16, 1, 1),(1, 1, 1),dram__bytes_write.sum,0.000000
prefetch_kernel_load_64_prefetch_256(const float *, float *),(16, 1, 1),(1, 1, 1),dram__bytes_write.sum,0.000000
prefetch_kernel_load_64_prefetch_0(const float *, float *),(16, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_read.sum,12.000000
prefetch_kernel_load_64_prefetch_64(const float *, float *),(16, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_read.sum,12.000000
prefetch_kernel_load_64_prefetch_128(const float *, float *),(16, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_read.sum,12.000000
prefetch_kernel_load_64_prefetch_256(const float *, float *),(16, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_read.sum,12.000000
prefetch_kernel_load_64_prefetch_0(const float *, float *),(16, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_write.sum,4.000000
prefetch_kernel_load_64_prefetch_64(const float *, float *),(16, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_write.sum,4.000000
prefetch_kernel_load_64_prefetch_128(const float *, float *),(16, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_write.sum,4.000000
prefetch_kernel_load_64_prefetch_256(const float *, float *),(16, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_write.sum,4.000000
