Kernel Name,Block Size,Grid Size,metric,Value
prefetch_kernel_load_64_prefetch_0(const float *, float *),(16, 1, 1),(1, 1, 1),gpu__time_duration.sum,520.992000
prefetch_kernel_load_64_prefetch_64(const float *, float *),(16, 1, 1),(1, 1, 1),gpu__time_duration.sum,827.104000
prefetch_kernel_load_64_prefetch_128(const float *, float *),(16, 1, 1),(1, 1, 1),gpu__time_duration.sum,153.856000
prefetch_kernel_load_64_prefetch_256(const float *, float *),(16, 1, 1),(1, 1, 1),gpu__time_duration.sum,662.592000
prefetch_kernel_load_64_prefetch_0(const float *, float *),(16, 1, 1),(1, 1, 1),dram__bytes_read.sum,0.988672
prefetch_kernel_load_64_prefetch_64(const float *, float *),(16, 1, 1),(1, 1, 1),dram__bytes_read.sum,0.420352
prefetch_kernel_load_64_prefetch_128(const float *, float *),(16, 1, 1),(1, 1, 1),dram__bytes_read.sum,1.850112
prefetch_kernel_load_64_prefetch_256(const float *, float *),(16, 1, 1),(1, 1, 1),dram__bytes_read.sum,4.388224
prefetch_kernel_load_64_prefetch_0(const float *, float *),(16, 1, 1),(1, 1, 1),dram__bytes_write.sum,16.000000
prefetch_kernel_load_64_prefetch_64(const float *, float *),(16, 1, 1),(1, 1, 1),dram__bytes_write.sum,1.280000
prefetch_kernel_load_64_prefetch_128(const float *, float *),(16, 1, 1),(1, 1, 1),dram__bytes_write.sum,12.032000
prefetch_kernel_load_64_prefetch_256(const float *, float *),(16, 1, 1),(1, 1, 1),dram__bytes_write.sum,20.736000
prefetch_kernel_load_64_prefetch_0(const float *, float *),(16, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_read.sum,12.000000
prefetch_kernel_load_64_prefetch_64(const float *, float *),(16, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_read.sum,12.000000
prefetch_kernel_load_64_prefetch_128(const float *, float *),(16, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_read.sum,12.000000
prefetch_kernel_load_64_prefetch_256(const float *, float *),(16, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_read.sum,16.000000
prefetch_kernel_load_64_prefetch_0(const float *, float *),(16, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_write.sum,4.000000
prefetch_kernel_load_64_prefetch_64(const float *, float *),(16, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_write.sum,4.000000
prefetch_kernel_load_64_prefetch_128(const float *, float *),(16, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_write.sum,4.000000
prefetch_kernel_load_64_prefetch_256(const float *, float *),(16, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_write.sum,4.000000
prefetch_kernel_load_64_prefetch_0(const float *, float *),(16, 1, 1),(1, 1, 1),lts__t_sector_hit_rate.pct,4.319927
prefetch_kernel_load_64_prefetch_64(const float *, float *),(16, 1, 1),(1, 1, 1),lts__t_sector_hit_rate.pct,24.339870
prefetch_kernel_load_64_prefetch_128(const float *, float *),(16, 1, 1),(1, 1, 1),lts__t_sector_hit_rate.pct,8.407731
prefetch_kernel_load_64_prefetch_256(const float *, float *),(16, 1, 1),(1, 1, 1),lts__t_sector_hit_rate.pct,28.074649
prefetch_kernel_load_64_prefetch_0(const float *, float *),(16, 1, 1),(1, 1, 1),sm__pipe_tensor_op_hmma_cycles_active.avg.pct_of_peak_sustained_active,0
prefetch_kernel_load_64_prefetch_64(const float *, float *),(16, 1, 1),(1, 1, 1),sm__pipe_tensor_op_hmma_cycles_active.avg.pct_of_peak_sustained_active,0
prefetch_kernel_load_64_prefetch_128(const float *, float *),(16, 1, 1),(1, 1, 1),sm__pipe_tensor_op_hmma_cycles_active.avg.pct_of_peak_sustained_active,0
prefetch_kernel_load_64_prefetch_256(const float *, float *),(16, 1, 1),(1, 1, 1),sm__pipe_tensor_op_hmma_cycles_active.avg.pct_of_peak_sustained_active,0
prefetch_kernel_load_64_prefetch_0(const float *, float *),(16, 1, 1),(1, 1, 1),smsp__inst_executed.sum,20.000000
prefetch_kernel_load_64_prefetch_64(const float *, float *),(16, 1, 1),(1, 1, 1),smsp__inst_executed.sum,20.000000
prefetch_kernel_load_64_prefetch_128(const float *, float *),(16, 1, 1),(1, 1, 1),smsp__inst_executed.sum,20.000000
prefetch_kernel_load_64_prefetch_256(const float *, float *),(16, 1, 1),(1, 1, 1),smsp__inst_executed.sum,20.000000
prefetch_kernel_load_64_prefetch_0(const float *, float *),(16, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_read_lookup_hit,8.6
prefetch_kernel_load_64_prefetch_64(const float *, float *),(16, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_read_lookup_hit,8.6
prefetch_kernel_load_64_prefetch_128(const float *, float *),(16, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_read_lookup_hit,8.6
prefetch_kernel_load_64_prefetch_256(const float *, float *),(16, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_read_lookup_hit,8.6
prefetch_kernel_load_64_prefetch_0(const float *, float *),(16, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_read_lookup_miss,8.6
prefetch_kernel_load_64_prefetch_64(const float *, float *),(16, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_read_lookup_miss,8.6
prefetch_kernel_load_64_prefetch_128(const float *, float *),(16, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_read_lookup_miss,8.6
prefetch_kernel_load_64_prefetch_256(const float *, float *),(16, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_read_lookup_miss,8.6
