Kernel Name,Block Size,Grid Size,metric,Value
prefetch_kernel_load_64_prefetch_0(const __half *, __half *),(32, 1, 1),(1, 1, 1),gpu__time_duration.sum,633.696000
prefetch_kernel_load_64_prefetch_64(const __half *, __half *),(32, 1, 1),(1, 1, 1),gpu__time_duration.sum,64.832000
prefetch_kernel_load_64_prefetch_128(const __half *, __half *),(32, 1, 1),(1, 1, 1),gpu__time_duration.sum,474.848000
prefetch_kernel_load_64_prefetch_256(const __half *, __half *),(32, 1, 1),(1, 1, 1),gpu__time_duration.sum,601.632000
prefetch_kernel_load_128_prefetch_0(const float *, float *),(32, 1, 1),(1, 1, 1),gpu__time_duration.sum,967.456000
prefetch_kernel_load_128_prefetch_64(const float *, float *),(32, 1, 1),(1, 1, 1),gpu__time_duration.sum,710.944000
prefetch_kernel_load_128_prefetch_128(const float *, float *),(32, 1, 1),(1, 1, 1),gpu__time_duration.sum,67.552000
prefetch_kernel_load_128_prefetch_256(const float *, float *),(32, 1, 1),(1, 1, 1),gpu__time_duration.sum,180.032000
prefetch_kernel_load_64_prefetch_0(const __half *, __half *),(32, 1, 1),(1, 1, 1),dram__bytes_read.sum,3.313920
prefetch_kernel_load_64_prefetch_64(const __half *, __half *),(32, 1, 1),(1, 1, 1),dram__bytes_read.sum,0.610176
prefetch_kernel_load_64_prefetch_128(const __half *, __half *),(32, 1, 1),(1, 1, 1),dram__bytes_read.sum,3.514496
prefetch_kernel_load_64_prefetch_256(const __half *, __half *),(32, 1, 1),(1, 1, 1),dram__bytes_read.sum,9.455232
prefetch_kernel_load_128_prefetch_0(const float *, float *),(32, 1, 1),(1, 1, 1),dram__bytes_read.sum,0.497408
prefetch_kernel_load_128_prefetch_64(const float *, float *),(32, 1, 1),(1, 1, 1),dram__bytes_read.sum,2.625664
prefetch_kernel_load_128_prefetch_128(const float *, float *),(32, 1, 1),(1, 1, 1),dram__bytes_read.sum,1.038976
prefetch_kernel_load_128_prefetch_256(const float *, float *),(32, 1, 1),(1, 1, 1),dram__bytes_read.sum,0.090752
prefetch_kernel_load_64_prefetch_0(const __half *, __half *),(32, 1, 1),(1, 1, 1),dram__bytes_write.sum,9.472000
prefetch_kernel_load_64_prefetch_64(const __half *, __half *),(32, 1, 1),(1, 1, 1),dram__bytes_write.sum,2.048000
prefetch_kernel_load_64_prefetch_128(const __half *, __half *),(32, 1, 1),(1, 1, 1),dram__bytes_write.sum,1.408000
prefetch_kernel_load_64_prefetch_256(const __half *, __half *),(32, 1, 1),(1, 1, 1),dram__bytes_write.sum,2.048000
prefetch_kernel_load_128_prefetch_0(const float *, float *),(32, 1, 1),(1, 1, 1),dram__bytes_write.sum,1.280000
prefetch_kernel_load_128_prefetch_64(const float *, float *),(32, 1, 1),(1, 1, 1),dram__bytes_write.sum,9.216000
prefetch_kernel_load_128_prefetch_128(const float *, float *),(32, 1, 1),(1, 1, 1),dram__bytes_write.sum,1.408000
prefetch_kernel_load_128_prefetch_256(const float *, float *),(32, 1, 1),(1, 1, 1),dram__bytes_write.sum,1.152000
prefetch_kernel_load_64_prefetch_0(const __half *, __half *),(32, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_read.sum,12.000000
prefetch_kernel_load_64_prefetch_64(const __half *, __half *),(32, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_read.sum,12.000000
prefetch_kernel_load_64_prefetch_128(const __half *, __half *),(32, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_read.sum,12.000000
prefetch_kernel_load_64_prefetch_256(const __half *, __half *),(32, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_read.sum,16.000000
prefetch_kernel_load_128_prefetch_0(const float *, float *),(32, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_read.sum,12.000000
prefetch_kernel_load_128_prefetch_64(const float *, float *),(32, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_read.sum,12.000000
prefetch_kernel_load_128_prefetch_128(const float *, float *),(32, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_read.sum,12.000000
prefetch_kernel_load_128_prefetch_256(const float *, float *),(32, 1, 1),(1, 1, 1),lts__t_sectors_srcunit_tex_op_read.sum,16.000000
